IYO_000005,chromosomal replication initiation protein,,it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity),PST/PSPTO_0001,(RefSeq) chromosomal replication initiation protein,pst02020 Two-component system;,PA0001,(RefSeq) chromosome replication initiator DnaA,pae02020 Two-component system;,; sequence-specific double-stranded DNA binding; sequence-specific DNA binding ; double-stranded DNA binding ; ATP binding ; adenyl ribonucleotide binding ; adenyl nucleotide binding ; DNA binding ; purine ribonucleoside triphosphate binding; purine ribonucleoside binding ; purine nucleoside binding ; ribonucleoside binding ; nucleoside binding ; purine ribonucleotide binding ; purine nucleotide binding ; ribonucleotide binding ; carbohydrate derivative binding; drug binding ; nucleic acid binding ; nucleotide binding ; nucleoside phosphate binding ; anion binding ; small molecule binding ; ATPase activity ; nucleoside-triphosphatase activity; pyrophosphatase activity ; hydrolase activity,
IYO_018780,chemotaxis protein,,methyl-accepting chemotaxis,PST/PSPTO_3699,(RefSeq) methyl-accepting chemotaxis protein,pst02020 Two-component system; pst02030 Bacterial chemotaxis;,PA2652,(RefSeq) methyl-accepting chemotaxis protein,pae02020 Two-component system; pae02030 Bacterial chemotaxis;,; signaling receptor activity ; obsolete signal transducer activity; molecular transducer activity ; molecular_function ; taxis ; chemotaxis ; signal transduction ; signaling ; locomotion ; response to external stimulus ; cell communication ; response to chemical ; cellular response to stimulus ; regulation of cellular process; regulation of biological process; biological regulation ; response to stimulus ; cellular process ;biological_process ;,
IYO_018785,oxidoreductase,Oxidoreductase%2C aldo/keto reductase family,reductase,PST/PSPTO_3700,(RefSeq) oxidoreductase aldo/keto reductase family,,PA0804,(RefSeq) oxidoreductase,,,
IYO_018790,magnesium transporter CorA,Magnesium and cobalt transport protein CorA,transporter,PST/PSPTO_3701,(RefSeq) cation transporter,,PA1873,(RefSeq) hypothetical protein,,,
IYO_018795,nuclease PIN,,inorganic phosphate transmembrane transporter activity,PST/PSPTO_3702,(RefSeq) phosphate transporter family protein,,PA0450,(RefSeq) phosphate transporter,,,
IYO_018800,DSBA oxidoreductase,HlyD family secretion protein,secretion protein HlyD family,PST/PSPTO_3703,(RefSeq) HlyD family secretion protein,,PA3136,(RefSeq) secretion protein,,,
IYO_018805,MFS transporter,Permeases of the major facilitator superfamily,Major facilitator superfamily,PST/PSPTO_3704,(RefSeq) transporter,,PA1236,(RefSeq) major facilitator superfamily transporter,,,
IYO_018810,crotonase,3-hydroxyisobutyryl-CoA hydrolase (EC 3.1.2.4),Enoyl-CoA hydratase,PST/PSPTO_3705,(RefSeq) enoly-CoA hydratase/isomerase family protein,,PA0744,(RefSeq) enoyl-CoA hydratase,,; cytosol ; cytoplasmic part ; cytoplasm ; cellular_component ; cell part ; cell ; intracellular part ;intracellular ;,
IYO_018815,acyl-CoA dehydrogenase,Butyryl-CoA dehydrogenase (EC 1.3.99.2),acyl-CoA dehydrogenase,PST/PSPTO_3706,(RefSeq) acyl-CoA dehydrogenase,,PA2552,(RefSeq) acyl-CoA dehydrogenase,,; acyl-CoA dehydrogenase activity; oxidoreductase activity,
IYO_018820,transposase,,Transposase IS3 IS911 family protein,PST/PSPTO_3248,(RefSeq) dipeptide ABC transporter periplasmic dipeptide-binding protein,pst02024 Quorum sensing;,PA5493,(RefSeq) DNA polymerase I,pae03030 DNA replication; pae03410 Base excision repair; pae03420 Nucleotide excision repair; pae03440 Homologous recombination;,,
IYO_018825,integrase,,Integrase catalytic subunit,PST/PSPTO_4511,(RefSeq) ISPsy11 transposase OrfB,,PA0257,(RefSeq) hypothetical protein,,,
IYO_018830,hypothetical protein,FIG00953697: hypothetical protein,,PST/PSPTO_3707,(RefSeq) hypothetical protein,,PA4717,(RefSeq) hypothetical protein,,,
IYO_018835,ACP phosphodiesterase,FMN reductase%2C NADPH-dependent,NAD(P)H-dependent FMN reductase,PST/PSPTO_3708,(RefSeq) FMN reductase NADPH-dependent,,PA1204,(RefSeq) NAD(P)H-dependent FMN reductase,,,
IYO_018840,hypothetical protein,,,PST/PSPTO_3709,(RefSeq) hypothetical protein,,PA4579,(RefSeq) hypothetical protein,,,
IYO_018845,GNAT family acetyltransferase,Streptothricin acetyltransferase%2C Streptomyces lavendulae type,acetyltransferase,PST/PSPTO_3710,(RefSeq) GNAT family acetyltransferase,,PA1943,(RefSeq) hypothetical protein,,; response to antibiotic ; response to toxic substance ; response to chemical ; response to stimulus ;biological_process ;,
IYO_018850,DNA polymerase III subunit epsilon,DNA polymerase III epsilon subunit (EC 2.7.7.7),DNA polymerase III epsilon subunit,PST/PSPTO_3711,(RefSeq) DNA polymerase III subunit epsilon,pst03030 DNA replication; pst03430 Mismatch repair; pst03440 Homologous recombination;,PA1816,(RefSeq) DNA polymerase III subunit epsilon,pae03030 DNA replication; pae03430 Mismatch repair; pae03440 Homologous recombination;,; DNA polymerase activity ; DNA-directed DNA polymerase activity; nucleotidyltransferase activity; transferase activity,
IYO_018855,rnhA,Ribonuclease HI (EC 3.1.26.4),Endonuclease that specifically degrades the RNA of RNA- DNA hybrids (By similarity),PST/PSPTO_3712,(RefSeq) ribonuclease HI,pst03030 DNA replication;,PA1815,(RefSeq) ribonuclease HI,pae03030 DNA replication;,; endoribonuclease activity,
IYO_018860,SAM-dependent methyltransferase,FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-),Methyl-transferase,PST/PSPTO_3713,(RefSeq) hypothetical protein,,PA1814,(RefSeq) hypothetical protein,,,
IYO_018865,hydroxyacylglutathione hydrolase,,Thiolesterase that catalyzes the hydrolysis of S-D- lactoyl-glutathione to form glutathione and D-lactic acid (By similarity),PST/PSPTO_3714,(RefSeq) hydroxyacylglutathione hydrolase,pst00620 Pyruvate metabolism;,PA1813,(RefSeq) hydroxyacylglutathione hydrolase,pae00620 Pyruvate metabolism;,; thiolester hydrolase activity ; zinc ion binding ; transition metal ion binding ; hydrolase activity,
IYO_018870,lytic transglycosylase,,Lytic Murein transglycosylase,PST/PSPTO_3715,(RefSeq) membrane-bound lytic murein transglycosylase D,,PA1812,(RefSeq) membrane-bound lytic murein transglycosylase D,,; uridylyltransferase activity ; peptidoglycan muralytic activity; transferase activity,
IYO_018875,ABC transporter substrate-binding protein,Oligopeptide ABC transporter%2C periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1),ABC-type oligopeptide transport system periplasmic,PST/PSPTO_3716,(RefSeq) ABC transporter substrate-binding protein,pst02010 ABC transporters;,PA1811,(RefSeq) solute-binding protein,pae02010 ABC transporters;,,
IYO_018880,hypothetical protein,ABC transporter%2C periplasmic substrate-binding protein,Extracellular solute-binding protein family 5,PST/PSPTO_3717,(RefSeq) ABC transporter substrate-binding protein,pst02010 ABC transporters;,PA1810,(RefSeq) ABC transporter,pae02010 ABC transporters;,; peptide transmembrane transporter activity; amide transmembrane transporter activity; ATPase activity,
IYO_018885,microcin ABC transporter permease,Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1),binding-protein-dependent transport systems inner membrane component,PST/PSPTO_3718,(RefSeq) ABC transporter permease,pst02010 ABC transporters;,PA1809,(RefSeq) ABC transporter permease,pae02010 ABC transporters;,; cellular_component ;membrane ;,
IYO_018890,ABC transporter permease,Oligopeptide transport system permease protein OppC (TC 3.A.1.5.1),(ABC) transporter,PST/PSPTO_3719,(RefSeq) ABC transporter permease,pst02010 ABC transporters;,PA1808,(RefSeq) ABC transporter permease,pae02010 ABC transporters;,; peptide-transporting ATPase activity; amide-transporting ATPase activity; peptide transmembrane transporter activity; amide transmembrane transporter activity; ATPase activity,
IYO_018895,microcin ABC transporter ATP-binding protein,Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1),ABc transporter ATP-binding protein,PST/PSPTO_3720,(RefSeq) ABC transporter ATP-binding protein,pst02010 ABC transporters;,PA1807,(RefSeq) ABC transporter ATP-binding protein,pae02010 ABC transporters;,; peptide-transporting ATPase activity; amide-transporting ATPase activity; oligopeptide transmembrane transporter activity; peptide transmembrane transporter activity; amide transmembrane transporter activity; ATPase activity,
IYO_018900,enoyl-ACP reductase,Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9),Enoyl- acyl-carrier-protein reductase NADH,PST/PSPTO_3721,(RefSeq) enoyl-(acyl-carrier-protein) reductase,pst00061 Fatty acid biosynthesis; pst00780 Biotin metabolism; pst01100 Metabolic pathways; pst01130 Biosynthesis of antibiotics; pst01212 Fatty acid metabolism;,PA1806,(RefSeq) NADH-dependent enoyl-ACP reductase,pae00061 Fatty acid biosynthesis; pae00780 Biotin metabolism; pae01100 Metabolic pathways; pae01130 Biosynthesis of antibiotics; pae01212 Fatty acid metabolism;,; fatty acid synthase activity ; oxidoreductase activity,
IYO_018905,peptidylprolyl isomerase,Peptidyl-prolyl cis-trans isomerase PpiD (EC 5.2.1.8),Peptidyl-prolyl cis-trans isomerase,PST/PSPTO_3722,(RefSeq) peptidyl-prolyl cis-trans isomerase D,,PA1805,(RefSeq) peptidyl-prolyl cis-trans isomerase D,,; carbon-oxygen lyase activity,
IYO_018910,transcriptional regulator HU subunit alpha,DNA-binding protein HU-beta,This protein is one of the two subunits of integration host factor a specific DNA-binding protein that functions in genetic recombination as well as in transcriptional and translational control (By similarity),PST/PSPTO_3723,(RefSeq) DNA-binding protein HU-beta,,PA1804,(RefSeq) DNA-binding protein HU,,; DNA binding ; nucleic acid binding ; heterocyclic compound binding ; organic cyclic compound binding; binding ; molecular_function ; chromosome ; intracellular non-membrane-bounded organelle; non-membrane-bounded organelle; intracellular organelle ; organelle ; cellular_component ; cell part ; cell ; intracellular part ; intracellular ; DNA conformation change ; chromosome organization ; organelle organization ; nucleic acid-templated transcription; transcription,
IYO_018915,DNA-binding protein,ATP-dependent protease La (EC 3.4.21.53) Type I,ATP-dependent serine protease that mediates the selective degradation of mutant and abnormal proteins as well as certain short-lived regulatory proteins. Required for cellular homeostasis and for survival from DNA damage and developmental changes induced by stress. Degrades polypeptides processively to yield small peptide fragments that are 5 to 10 amino acids long. Binds to DNA in a double-stranded site-specific manner,PST/PSPTO_3724,(RefSeq) ATP-dependent protease La,,PA1803,(RefSeq) Lon protease,,; serine-type endopeptidase activity; sequence-specific DNA binding ; endopeptidase activity ; serine hydrolase activity ; serine-type peptidase activity; peptidase activity,
IYO_018920,Clp protease ATP-binding protein,ATP-dependent Clp protease ATP-binding subunit ClpX,ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP (By similarity),PST/PSPTO_3725,(RefSeq) ATP-dependent Clp protease ATP-binding subunit ClpX,,PA1802,(RefSeq) ATP-dependent protease ATP-binding subunit ClpX,,; peptidase activity ; ATP binding ; adenyl ribonucleotide binding ; adenyl nucleotide binding ; purine ribonucleoside triphosphate binding; purine ribonucleoside binding ; purine nucleoside binding ; ribonucleoside binding ; nucleoside binding ; purine ribonucleotide binding ; purine nucleotide binding ; ribonucleotide binding ; carbohydrate derivative binding; drug binding ; catalytic activity,
IYO_018925,Clp protease ClpP,ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92),Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins (By similarity),PST/PSPTO_3726,(RefSeq) ATP-dependent Clp protease proteolytic subunit ClpP,,PA1801,(RefSeq) ATP-dependent Clp protease proteolytic subunit,,; serine hydrolase activity ; serine-type peptidase activity; peptidase activity,
IYO_018930,trigger factor,Cell division trigger factor (EC 5.2.1.8),Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation,PST/PSPTO_3727,(RefSeq) trigger factor,,PA1800,(RefSeq) trigger factor,,; ribosome binding ; peptidyl-prolyl cis-trans isomerase activity; cis-trans isomerase activity ; protein-containing complex binding; ribonucleoprotein complex binding; protein binding ; isomerase activity ; catalytic activity,
IYO_018935,lipoprotein,,,PST/PSPTO_3729,(RefSeq) lipoprotein,,PA1794,(RefSeq) glutamine--tRNA ligase,pae00970 Aminoacyl-tRNA biosynthesis; pae01100 Metabolic pathways;,,
IYO_018940,transposase,Mobile element protein,Transposase,PST/PSPTO_2495,(RefSeq) alpha/beta fold family hydrolase,,PA2334,(RefSeq) transcriptional regulator,,,
IYO_018945,,,,PST/PSPTO_0002,(RefSeq) DNA polymerase III subunit beta,pst03030 DNA replication; pst03430 Mismatch repair; pst03440 Homologous recombination;,PA0002,(RefSeq) DNA polymerase III subunit beta,pae03030 DNA replication; pae03430 Mismatch repair; pae03440 Homologous recombination;,,
IYO_018950,,,,PST/PSPTO_0002,(RefSeq) DNA polymerase III subunit beta,pst03030 DNA replication; pst03430 Mismatch repair; pst03440 Homologous recombination;,PA0002,(RefSeq) DNA polymerase III subunit beta,pae03030 DNA replication; pae03430 Mismatch repair; pae03440 Homologous recombination;,,
IYO_018955,,,,PST/PSPTO_0002,(RefSeq) DNA polymerase III subunit beta,pst03030 DNA replication; pst03430 Mismatch repair; pst03440 Homologous recombination;,PA0002,(RefSeq) DNA polymerase III subunit beta,pae03030 DNA replication; pae03430 Mismatch repair; pae03440 Homologous recombination;,,
IYO_018960,methenyltetrahydrofolate cyclohydrolase,Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5) / Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9),Catalyzes the oxidation of 510- methylenetetrahydrofolate to 510-methenyltetrahydrofolate and then the hydrolysis of 510-methenyltetrahydrofolate to 10- formyltetrahydrofolate (By similarity),PST/PSPTO_3733,(RefSeq) methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase,pst00670 One carbon pool by folate; pst01100 Metabolic pathways; pst01120 Microbial metabolism in diverse environments; pst01200 Carbon metabolism;,PA1796,(RefSeq) bifunctional 510-methylene-tetrahydrofolate dehydrogenase/510-methylene-tetrahydrofolate cyclohydrolase,pae00670 One carbon pool by folate; pae01100 Metabolic pathways; pae01120 Microbial metabolism in diverse environments; pae01200 Carbon metabolism;,; cyclohydrolase activity ; hydrolase activity,
IYO_018965,ABC transporter substrate-binding protein,Glycerol-3-phosphate ABC transporter%2C permease protein UgpA (TC 3.A.1.1.3),ABC transporter substrate-binding protein,PST/PSPTO_3735,(RefSeq) ABC transporter periplasmic substrate-binding protein,pst02010 ABC transporters;,PA0301,(RefSeq) spermidine ABC transporter substrate-binding protein SpuE,pae02010 ABC transporters;,,
IYO_018970,membrane protein,Probable transmembrane protein,Predicted small integral membrane protein (DUF2160),PST/PSPTO_3736,(RefSeq) hypothetical protein,,PA3958,(RefSeq) hypothetical protein,,,
IYO_018975,sugar ABC transporter permease,Glycerol-3-phosphate ABC transporter%2C permease protein UgpE (TC 3.A.1.1.3),Binding-protein-dependent transport systems inner membrane component,PST/PSPTO_3737,(RefSeq) ABC transporter permease,pst02010 ABC transporters;,PA2340,(RefSeq) binding-protein-dependent maltose/mannitol transport protein,pae02010 ABC transporters;,; cellular_component ;membrane ;,
IYO_018980,ABC transporter permease,Glycerol-3-phosphate ABC transporter%2C permease protein UgpA (TC 3.A.1.1.3),binding-protein-dependent transport systems inner membrane Component,PST/PSPTO_3738,(RefSeq) ABC transporter permease,pst02010 ABC transporters;,PA2339,(RefSeq) binding-protein-dependent maltose/mannitol transport protein,pae02010 ABC transporters;,; solute:proton symporter activity; sugar transmembrane transporter activity; symporter activity ; solute:cation symporter activity; carbohydrate transmembrane transporter activity; secondary active transmembrane transporter activity; proton transmembrane transporter activity; monovalent inorganic cation transmembrane transporter activity; inorganic cation transmembrane transporter activity; cation transmembrane transporter activity; inorganic molecular entity transmembrane transporter activity; ion transmembrane transporter activity; active transmembrane transporter activity; transmembrane transporter activity; transporter activity ; molecular_function ; cellular_component ; membrane ; carbohydrate transmembrane transport; carbohydrate transport ; proton transmembrane transport; monovalent inorganic cation transport; inorganic cation transmembrane transport; cation transmembrane transport; inorganic ion transmembrane transport; cation transport ; ion transmembrane transport ; ion transport ; organic substance transport ; transmembrane transport ; transport ; establishment of localization ; localization ; cellular process ;biological_process ;,
IYO_018985,ABC transporter ATP-binding protein,Glycerol-3-phosphate ABC transporter%2C ATP-binding protein UgpC (TC 3.A.1.1.3),(ABC) transporter,PST/PSPTO_3739,(RefSeq) ABC transporter ATP-binding protein,pst02010 ABC transporters;,PA3187,(RefSeq) ABC transporter ATP-binding protein,pae02010 ABC transporters;,,
